Fixed_Acidity,Volatile_Acidity,Citric_Acid,Chlorides,Free_Sulfur_Dioxide,Total_Sulfur_Dioxide,pH,Sulphates,Alcohol,sugar_density_pca
0.29807692307692324,0.15686274509803919,0.21084337349397592,0.12759643916913946,0.11498257839721254,0.31786542923433875,0.663636363636364,0.25581395348837205,0.3225806451612905,0.06388517172267479
0.3076923076923078,0.19607843137254904,0.2349397590361446,0.12462908011869436,0.10452961672473868,0.3062645011600928,0.6000000000000001,0.3604651162790698,0.403225806451613,0.14899584052323064
0.34615384615384626,0.18627450980392157,0.2891566265060241,0.11275964391691395,0.05226480836236934,0.2853828306264501,0.42727272727272725,0.31395348837209297,0.5806451612903225,0.046861045710661076
0.3269230769230771,0.23529411764705882,0.21686746987951808,0.07121661721068251,0.12195121951219512,0.24361948955916474,0.3454545454545457,0.569767441860465,0.6935483870967745,0.04396196271471888
0.4519230769230771,0.15686274509803919,0.2349397590361446,0.10385756676557864,0.0627177700348432,0.30858468677494194,0.4363636363636365,0.3604651162790698,0.3225806451612905,0.17459043778202105
0.43269230769230793,0.05882352941176472,0.20481927710843376,0.09792284866468845,0.01742160278745645,0.08816705336426914,0.6818181818181821,0.20930232558139533,0.35483870967741926,0.06896664146245164
0.34615384615384626,0.16666666666666666,0.21686746987951808,0.12166172106824927,0.10104529616724739,0.21113689095127608,0.42727272727272725,0.25581395348837205,0.4516129032258067,0.059766055035681394
0.23076923076923084,0.03921568627450979,0.20481927710843376,0.10682492581602374,0.14285714285714285,0.2505800464037123,0.6363636363636367,0.3372093023255814,0.16129032258064524,0.07713444275807681
0.1923076923076924,0.18627450980392157,0.12048192771084339,0.10385756676557864,0.06968641114982578,0.3944315545243619,0.5909090909090913,0.17441860465116277,0.35483870967741926,0.19137303214952184
0.3365384615384617,0.19607843137254904,0.25903614457831325,0.2106824925816024,0.06620209059233449,0.2645011600928074,0.42727272727272725,0.2325581395348837,0.774193548387097,0.040875631158871786
0.2596153846153847,0.30392156862745096,0.1385542168674699,0.12462908011869436,0.08013937282229966,0.3248259860788863,0.4727272727272731,0.1511627906976744,0.3225806451612905,0.09736171680747847
0.3076923076923078,0.2450980392156863,0.1927710843373494,0.13056379821958458,0.1254355400696864,0.29930394431554525,0.3727272727272726,0.06976744186046513,0.5161290322580645,0.038679157999365055
0.3365384615384617,0.15686274509803919,0.2349397590361446,0.142433234421365,0.14982578397212543,0.3248259860788863,0.44545454545454577,0.16279069767441856,0.09677419354838701,0.2520789019729116
0.27884615384615397,0.14705882352941177,0.2349397590361446,0.4836795252225519,0.21254355400696864,0.34570765661252895,0.3545454545454545,0.16279069767441856,0.22580645161290325,0.08152738907709028
0.27884615384615397,0.15686274509803919,0.2349397590361446,0.486646884272997,0.21254355400696864,0.3433874709976798,0.3454545454545457,0.13953488372093026,0.22580645161290325,0.08416879143476719
0.3076923076923078,0.22549019607843135,0.15662650602409642,0.17804154302670627,0.09059233449477352,0.35034802784222735,0.3727272727272726,0.27906976744186046,0.2903225806451615,0.1326743243476536
0.2692307692307693,0.15686274509803919,0.16265060240963858,0.142433234421365,0.10801393728222997,0.33178654292343385,0.45454545454545503,0.3953488372093023,0.24193548387096775,0.07094769323070932
0.27884615384615397,0.14705882352941177,0.15662650602409642,0.1513353115727003,0.10801393728222997,0.33642691415313225,0.4727272727272731,0.3953488372093023,0.24193548387096775,0.07094769323070932
0.34615384615384626,0.0980392156862745,0.18674698795180725,0.1454005934718101,0.1254355400696864,0.36658932714617165,0.40000000000000036,0.3604651162790698,0.3225806451612905,0.0676318538679411
0.23076923076923084,0.3627450980392157,0.15662650602409642,0.16023738872403562,0.21254355400696864,0.45707656612528996,0.5,0.3488372093023256,0.2903225806451615,0.09738988963882385
0.23076923076923084,0.37254901960784315,0.15060240963855423,0.16913946587537093,0.20905923344947736,0.45939675174013916,0.4818181818181819,0.3488372093023256,0.2903225806451615,0.09628460985123444
0.29807692307692324,0.10784313725490197,0.21084337349397592,0.17210682492581605,0.10452961672473868,0.32714617169373544,0.581818181818182,0.30232558139534876,0.2903225806451615,0.1124047910512345
0.3269230769230771,0.10784313725490197,0.18674698795180725,0.15727002967359052,0.10104529616724739,0.3805104408352668,0.5727272727272732,0.25581395348837205,0.596774193548387,0.05347863802052666
0.2692307692307693,0.16666666666666666,0.1746987951807229,0.17507418397626115,0.1289198606271777,0.2668213457076566,0.5636363636363635,0.4186046511627906,0.4838709677419355,0.046861045710661076
0.23076923076923084,0.0784313725490196,0.1987951807228916,0.142433234421365,0.06620209059233449,0.16937354988399073,0.5454545454545454,0.27906976744186046,0.467741935483871,0.042439926560303445
0.2500000000000001,0.0980392156862745,0.21084337349397592,0.10682492581602374,0.1289198606271777,0.22969837587006958,0.5363636363636366,0.1511627906976744,0.467741935483871,0.042884855758473624
0.28846153846153855,0.11764705882352941,0.355421686746988,0.40949554896142437,0.1254355400696864,0.2853828306264501,0.2999999999999998,0.18604651162790697,0.17741935483870974,0.06322482113325556
0.29807692307692324,0.16666666666666666,0.21084337349397592,0.08902077151335314,0.09407665505226481,0.42227378190255216,0.3727272727272726,0.3488372093023256,0.4838709677419355,0.041550068163963075
0.3269230769230771,0.12745098039215685,0.20481927710843376,0.10089020771513352,0.12195121951219512,0.4733178654292343,0.3363636363636364,0.3255813953488372,0.25806451612903225,0.1712323391722354
0.21153846153846168,0.10784313725490197,0.15662650602409642,0.11572700296735905,0.1672473867595819,0.3201856148491879,0.5272727272727273,0.16279069767441856,0.14516129032258074,0.18558688999522682
0.2692307692307693,0.29411764705882354,0.09036144578313253,0.10385756676557864,0.08013937282229966,0.16009280742459397,0.3545454545454545,0.18604651162790697,0.35483870967741926,0.08876307272935642
0.34615384615384626,0.11764705882352941,0.21686746987951808,0.08605341246290801,0.14634146341463414,0.23665893271461713,0.581818181818182,0.13953488372093026,0.306451612903226,0.06078475375115562
0.28846153846153855,0.1372549019607843,0.14457831325301204,0.24629080118694366,0.0975609756097561,0.2645011600928074,0.28181818181818175,0.27906976744186046,0.09677419354838701,0.11284972024940468
0.3076923076923078,0.38235294117647056,0.04216867469879519,0.07715133531157273,0.05226480836236934,0.32946635730858465,0.27272727272727293,0.13953488372093026,0.403225806451613,0.042439926560303445
0.3269230769230771,0.15686274509803919,0.16265060240963858,0.08605341246290801,0.10104529616724739,0.26218097447795824,0.3909090909090911,0.27906976744186046,0.370967741935484,0.06321073471758348
0.23076923076923084,0.2647058823529411,0.018072289156626505,0.16320474777448074,0.09407665505226481,0.25754060324825984,0.45454545454545503,0.372093023255814,0.17741935483870974,0.06962699205187087
0.2500000000000001,0.1764705882352941,0.14457831325301204,0.09198813056379823,0.08710801393728224,0.2668213457076566,0.45454545454545503,0.31395348837209297,0.741935483870968,0.06970154928639549
0.27884615384615397,0.16666666666666666,0.07831325301204821,0.09495548961424335,0.27526132404181186,0.38283062645011595,0.3818181818181823,0.2325581395348837,0.2903225806451615,0.05415307502561795
0.27884615384615397,0.14705882352941177,0.18674698795180725,0.10979228486646886,0.0975609756097561,0.20185614849187933,0.5545454545454547,0.48837209302325574,0.435483870967742,0.06672790905592868
0.34615384615384626,0.15686274509803919,0.1746987951807229,0.12166172106824927,0.06620209059233449,0.22273781902552203,0.3727272727272726,0.1511627906976744,0.24193548387096775,0.15934602856268926
0.23076923076923084,0.18627450980392157,0.25903614457831325,0.1394658753709199,0.16027874564459932,0.5452436194895592,0.3454545454545457,0.3372093023255814,0.16129032258064524,0.13752628628051056
0.28846153846153855,0.21568627450980388,0.1385542168674699,0.1543026706231454,0.16898954703832753,0.5324825986078886,0.5454545454545454,0.441860465116279,0.24193548387096775,0.11860562699427406
0.21153846153846168,0.18627450980392157,0.16867469879518077,0.16023738872403562,0.10104529616724739,0.44547563805104406,0.8818181818181823,0.569767441860465,0.3225806451612905,0.12655800689864896
0.4615384615384617,0.14705882352941177,0.2771084337349398,0.13353115727002968,0.024390243902439025,0.14617169373549882,0.20909090909090944,0.31395348837209297,0.17741935483870974,0.07604324938615947
0.3173076923076924,0.0980392156862745,0.21686746987951808,0.10089020771513352,0.10104529616724739,0.18097447795823662,0.49090909090909074,0.17441860465116277,0.7580645161290325,0.031157620877487024
0.3076923076923078,0.23529411764705882,0.20481927710843376,0.09792284866468845,0.0627177700348432,0.13921113689095127,0.5363636363636366,0.49999999999999994,0.6451612903225807,0.045971187314320705
0.34615384615384626,0.0980392156862745,0.18072289156626506,0.16320474777448074,0.08362369337979095,0.21809744779582363,0.20000000000000018,0.3953488372093023,0.20967741935483875,0.14965619111264988
0.27884615384615397,0.45098039215686275,0.16867469879518077,0.1513353115727003,0.06620209059233449,0.22273781902552203,0.5,0.17441860465116277,0.16129032258064524,0.11394091362132201
0.28846153846153855,0.1372549019607843,0.18674698795180725,0.13056379821958458,0.11149825783972125,0.24361948955916474,0.6090909090909093,0.6395348837209303,0.4193548387096775,0.06542129429276229
0.3173076923076924,0.11764705882352941,0.20481927710843376,0.12166172106824927,0.17073170731707318,0.36426914153132245,0.44545454545454577,0.441860465116279,0.19354838709677402,0.22372814845298378
0.3173076923076924,0.25490196078431376,0.12048192771084339,0.16023738872403562,0.156794425087108,0.3596287703016241,0.40909090909090917,0.2325581395348837,0.3225806451612905,0.1152475283844884
0.3365384615384617,0.1372549019607843,0.18072289156626506,0.11275964391691395,0.13937282229965156,0.45939675174013916,0.5545454545454547,0.27906976744186046,0.24193548387096775,0.15122048651408276
0.3173076923076924,0.3431372549019608,0.3674698795180723,0.10682492581602374,0.18118466898954705,0.3387470997679814,0.3545454545454545,0.26744186046511625,0.11290322580645151,0.18383534603389023
0.3173076923076924,0.3529411764705882,0.3734939759036145,0.10385756676557864,0.17421602787456447,0.33178654292343385,0.36363636363636376,0.27906976744186046,0.11290322580645151,0.1849406258214809
0.3269230769230771,0.30392156862745096,0.3795180722891567,0.10385756676557864,0.18466898954703834,0.3410672853828306,0.3363636363636364,0.25581395348837205,0.11290322580645151,0.17855254131853643
0.28846153846153855,0.16666666666666666,0.18674698795180725,0.12166172106824927,0.23344947735191637,0.44779582366589327,0.45454545454545503,0.30232558139534876,0.27419354838709675,0.19153004529999987
0.22115384615384626,0.18627450980392157,0.25903614457831325,0.11869436201780417,0.21951219512195122,0.54292343387471,0.36363636363636376,0.29069767441860456,0.16129032258064524,0.1366505142998423
0.29807692307692324,0.15686274509803919,0.1987951807228916,0.07715133531157273,0.156794425087108,0.29466357308584684,0.49090909090909074,0.20930232558139533,0.741935483870968,0.035349232220923524
0.29807692307692324,0.12745098039215685,0.1987951807228916,0.0741839762611276,0.16027874564459932,0.29466357308584684,0.4818181818181819,0.22093023255813948,0.741935483870968,0.03490430302275335
0.35576923076923084,0.08823529411764708,0.1927710843373494,0.09198813056379823,0.17073170731707318,0.3225058004640371,0.44545454545454577,0.25581395348837205,0.5645161290322582,0.05303370882235647
0.3173076923076924,0.1764705882352941,0.1746987951807229,0.10385756676557864,0.20905923344947736,0.5359628770301624,0.290909090909091,0.2325581395348837,0.19354838709677402,0.18227105063245858
0.21153846153846168,0.25490196078431376,0.3975903614457832,0.10979228486646886,0.08362369337979095,0.3596287703016241,0.3818181818181823,0.3255813953488372,0.12903225806451624,0.2164361191380269
0.4615384615384617,0.18137254901960786,0.21686746987951808,0.0741839762611276,0.04529616724738676,0.16473317865429232,0.20909090909090944,0.16279069767441856,0.5483870967741937,0.04641611651249088
0.5769230769230771,0.2745098039215686,0.2771084337349398,0.08605341246290801,0.006968641114982578,0.17169373549883987,0.15454545454545476,0.09302325581395349,0.33870967741935476,0.15535575219482975
0.34615384615384626,0.16666666666666666,0.22289156626506026,0.1513353115727003,0.17421602787456447,0.42459396751740136,0.25454545454545485,0.25581395348837205,0.17741935483870974,0.19616658584160776
0.3173076923076924,0.03921568627450979,0.1927710843373494,0.13353115727002968,0.21602787456445993,0.35498839907192575,0.6181818181818182,0.22093023255813948,0.22580645161290325,0.15604427561559311
0.21153846153846168,0.12745098039215685,0.14457831325301204,0.12166172106824927,0.18466898954703834,0.3596287703016241,0.5636363636363635,0.19767441860465118,0.22580645161290325,0.1813952786517903
0.35576923076923084,0.22058823529411764,0.24096385542168677,0.1483679525222552,0.14634146341463414,0.37354988399071926,0.2454545454545456,0.27906976744186046,0.16129032258064524,0.2594575123599837
0.3365384615384617,0.04901960784313725,0.1927710843373494,0.12462908011869436,0.11149825783972125,0.23201856148491878,0.4363636363636365,0.1511627906976744,0.19354838709677402,0.2010044613587902
0.3173076923076924,0.14705882352941177,0.21084337349397592,0.09198813056379823,0.20209059233449478,0.3758700696055684,0.40000000000000036,0.4302325581395348,0.17741935483870974,0.23255630033802693
0.29807692307692324,0.2450980392156863,0.16867469879518077,0.12462908011869436,0.12195121951219512,0.4129930394431554,0.5,0.441860465116279,0.370967741935484,0.06255038412816424
0.2596153846153847,0.08823529411764708,0.32530120481927716,0.21661721068249262,0.21602787456445993,0.3573085846867749,0.15454545454545476,0.19767441860465118,0.12903225806451624,0.1454645797692134
0.3269230769230771,0.18627450980392157,0.2771084337349398,0.12759643916913946,0.14982578397212543,0.5707656612529003,0.290909090909091,0.3488372093023256,0.14516129032258074,0.25846698647585487
0.3269230769230771,0.22549019607843135,0.30120481927710846,0.1394658753709199,0.22996515679442509,0.4315545243619489,0.26363636363636367,0.29069767441860456,0.19354838709677402,0.20258284317589514
0.27884615384615397,0.32352941176470584,0.20481927710843376,0.11869436201780417,0.09407665505226481,0.32714617169373544,0.45454545454545503,0.3372093023255814,0.17741935483870974,0.16003455198345384
0.16346153846153855,0.39705882352941174,0.0,0.16617210682492584,0.020905923344947737,0.21809744779582363,0.8272727272727276,0.20930232558139533,0.27419354838709675,0.07823972254566622
0.21153846153846168,0.22549019607843135,0.14457831325301204,0.09495548961424335,0.08013937282229966,0.31090487238979114,0.5363636363636366,0.25581395348837205,0.5322580645161292,0.0613887586778841
0.3076923076923078,0.05882352941176472,0.24096385542168677,0.07715133531157273,0.04878048780487805,0.17633410672853828,0.42727272727272725,0.2325581395348837,0.6129032258064517,0.04750730988440822
0.3365384615384617,0.23529411764705882,0.2891566265060241,0.1513353115727003,0.1916376306620209,0.4338747099767981,0.290909090909091,0.3255813953488372,0.19354838709677402,0.20258284317589514
0.20192307692307698,0.2745098039215686,0.024096385542168676,0.10979228486646886,0.06620209059233449,0.18097447795823662,0.45454545454545503,0.3372093023255814,0.35483870967741926,0.09934276857573615
0.3846153846153847,0.15686274509803919,0.1927710843373494,0.13353115727002968,0.13937282229965156,0.29930394431554525,0.26363636363636367,0.372093023255814,0.12903225806451624,0.19752954626746244
0.34615384615384626,0.0784313725490196,0.18674698795180725,0.1483679525222552,0.10104529616724739,0.2830626450116009,0.5181818181818185,0.13953488372093026,0.27419354838709675,0.12683183653066904
0.29807692307692324,0.10784313725490197,0.16867469879518077,0.1454005934718101,0.041811846689895474,0.31786542923433875,0.5181818181818185,0.16279069767441856,0.17741935483870974,0.11461535062641331
0.2500000000000001,0.04901960784313725,0.28313253012048195,0.24629080118694366,0.13240418118466898,0.34570765661252895,0.44545454545454577,0.16279069767441856,0.2903225806451615,0.06563671568401135
0.27884615384615397,0.10784313725490197,0.21686746987951808,0.050445103857566766,0.21254355400696864,0.31090487238979114,0.5,0.30232558139534876,0.4838709677419355,0.04465048613548226
0.34615384615384626,0.30392156862745096,0.1385542168674699,0.07121661721068251,0.09407665505226481,0.27146171693735494,0.3818181818181823,0.2325581395348837,0.403225806451613,0.11455900496372379
0.2596153846153847,0.15686274509803919,0.1927710843373494,0.08605341246290801,0.16027874564459932,0.4501160092807424,0.663636363636364,0.372093023255814,0.27419354838709675,0.13841614467685093
0.22115384615384626,0.21568627450980388,0.33734939759036153,0.10385756676557864,0.156794425087108,0.3944315545243619,0.5272727272727273,0.4069767441860464,0.467741935483871,0.06913980360668323
0.22115384615384626,0.21568627450980388,0.33734939759036153,0.10979228486646886,0.15331010452961671,0.40603248259860786,0.5363636363636366,0.4069767441860464,0.467741935483871,0.06847945301726402
0.18269230769230782,0.1764705882352941,0.15060240963855423,0.03264094955489615,0.01742160278745645,0.11136890951276103,0.6090909090909093,0.17441860465116277,0.4193548387096775,0.13701092500397757
0.2596153846153847,0.338235294117647,0.24096385542168677,0.08605341246290801,0.1986062717770035,0.5382830626450116,0.46363636363636385,0.4069767441860464,0.16129032258064524,0.19794630263428847
0.2692307692307693,0.15686274509803919,0.16265060240963858,0.07715133531157273,0.15331010452961671,0.4153132250580046,0.4727272727272731,0.3372093023255814,0.19354838709677402,0.21909160791137589
0.28846153846153855,0.18627450980392157,0.13253012048192772,0.0741839762611276,0.18466898954703834,0.4501160092807424,0.42727272727272725,0.3488372093023256,0.14516129032258074,0.1450337369867153
0.27884615384615397,0.18627450980392157,0.18674698795180725,0.0801186943620178,0.14634146341463414,0.3944315545243619,0.49090909090909074,0.3953488372093023,0.25806451612903225,0.21511541795918843
0.42307692307692313,0.14705882352941177,0.24096385542168677,0.053412462908011875,0.11846689895470383,0.25986078886310904,0.36363636363636376,0.18604651162790697,0.435483870967742,0.05415307502561795
0.3173076923076924,0.28431372549019607,0.4036144578313254,0.10682492581602374,0.1637630662020906,0.3387470997679814,0.40000000000000036,0.25581395348837205,0.11290322580645151,0.17635606815903093
0.28846153846153855,0.10784313725490197,0.21686746987951808,0.07715133531157273,0.0975609756097561,0.20185614849187933,0.3909090909090911,0.372093023255814,0.4516129032258067,0.05545968978878434
0.41346153846153855,0.19607843137254904,0.2349397590361446,0.05934718100890209,0.05574912891986063,0.16241299303944312,0.46363636363636385,0.3488372093023256,0.6129032258064517,0.062091368514320774
0.24038461538461542,0.22549019607843135,0.20481927710843376,0.10682492581602374,0.0627177700348432,0.15777262180974477,0.5272727272727273,0.2441860465116279,0.35483870967741926,0.06849353943293732
0.3942307692307694,0.12745098039215685,0.24096385542168677,0.08902077151335314,0.1254355400696864,0.22737819025522038,0.44545454545454577,0.372093023255814,0.4516129032258067,0.05415307502561795
0.4519230769230771,0.12745098039215685,0.24698795180722893,0.0801186943620178,0.07665505226480837,0.20881670533642688,0.41818181818181843,0.3604651162790698,0.27419354838709675,0.10446649756253168
0.41346153846153855,0.11764705882352941,0.24096385542168677,0.08308605341246292,0.059233449477351915,0.18097447795823662,0.36363636363636376,0.372093023255814,0.5161290322580645,0.06054115952856119
0.24038461538461542,0.1715686274509804,0.22289156626506026,0.09198813056379823,0.12195121951219512,0.24361948955916474,0.25454545454545485,0.19767441860465118,0.467741935483871,0.03691352762235642
0.17307692307692313,0.0784313725490196,0.16265060240963858,0.10385756676557864,0.17770034843205576,0.36890951276102085,0.5090909090909093,0.17441860465116277,0.33870967741935476,0.0532632166292776
0.2500000000000001,0.5049019607843137,0.08433734939759038,0.1454005934718101,0.04529616724738676,0.20417633410672853,0.6000000000000001,0.16279069767441856,0.16129032258064524,0.11483077201766237
0.24038461538461542,0.25490196078431376,0.1987951807228916,0.0741839762611276,0.059233449477351915,0.16473317865429232,0.6000000000000001,0.4186046511627906,0.6451612903225807,0.07328915570310351
0.29807692307692324,0.16666666666666666,0.18072289156626506,0.13353115727002968,0.07317073170731707,0.24825986078886308,0.2454545454545456,0.18604651162790697,0.22580645161290325,0.09540883787056616
0.3942307692307694,0.1372549019607843,0.22891566265060243,0.10089020771513352,0.15331010452961671,0.33178654292343385,0.36363636363636376,0.11627906976744184,0.5645161290322582,0.11453083213237841
0.3653846153846154,0.0980392156862745,0.2771084337349398,0.1364985163204748,0.1951219512195122,0.29234338747099764,0.3818181818181823,0.2441860465116279,0.306451612903226,0.16663805787764616
0.3269230769230771,0.0980392156862745,0.24698795180722893,0.11572700296735905,0.13588850174216027,0.20417633410672853,0.3818181818181823,0.26744186046511625,0.3870967741935485,0.05304779523802855
0.42307692307692313,0.14705882352941177,0.24096385542168677,0.11869436201780417,0.0348432055749129,0.15545243619489557,0.3090909090909091,0.7209302325581395,0.27419354838709675,0.14659803238814817
0.34615384615384626,0.15686274509803919,0.2530120481927711,0.16913946587537093,0.16027874564459932,0.43851508120649646,0.15454545454545476,0.2325581395348837,0.14516129032258074,0.20388945793906155
0.22115384615384626,0.23529411764705882,0.14457831325301204,0.0801186943620178,0.1254355400696864,0.2668213457076566,0.5181818181818185,0.2325581395348837,0.709677419354839,0.031817971466906264
0.1346153846153847,0.3529411764705882,0.024096385542168676,0.0801186943620178,0.14285714285714285,0.25522041763341063,0.581818181818182,0.12790697674418605,0.6612903225806452,0.026736501727128173
0.2500000000000001,0.1372549019607843,0.33734939759036153,0.1364985163204748,0.08710801393728224,0.34802784222737815,0.23636363636363633,0.20930232558139533,0.17741935483870974,0.20829649067374706
0.24038461538461542,0.2745098039215686,0.18072289156626506,0.11869436201780417,0.041811846689895474,0.17633410672853828,0.5090909090909093,0.19767441860465118,0.4193548387096775,0.09118905369578428
0.27884615384615397,0.15686274509803919,0.21084337349397592,0.12166172106824927,0.21602787456445993,0.4547563805104408,0.3909090909090911,0.3255813953488372,0.24193548387096775,0.1879987845459826
0.3076923076923078,0.14705882352941177,0.21686746987951808,0.12462908011869436,0.24390243902439024,0.38979118329466356,0.40000000000000036,0.31395348837209297,0.2903225806451615,0.18954899353174218
0.4423076923076925,0.18627450980392157,0.2771084337349398,0.11572700296735905,0.1289198606271777,0.4361948955916473,0.3818181818181823,0.4302325581395348,0.25806451612903225,0.16336447776189417
0.27884615384615397,0.37254901960784315,0.10843373493975904,0.0741839762611276,0.08013937282229966,0.20649651972157773,0.3272727272727276,0.25581395348837205,0.741935483870968,0.0355505671965005
0.35576923076923084,0.20588235294117646,0.18674698795180725,0.1364985163204748,0.0627177700348432,0.32946635730858465,0.3272727272727276,0.372093023255814,0.20967741935483875,0.15838367550990579
0.5769230769230771,0.3333333333333333,0.2891566265060241,0.0741839762611276,0.010452961672473867,0.23433874709976793,0.1363636363636367,0.08139534883720928,0.3225806451612905,0.15327403293878356
0.3173076923076924,0.21568627450980388,0.2771084337349398,0.16913946587537093,0.09407665505226481,0.2877030162412993,0.36363636363636376,0.372093023255814,0.7580645161290325,0.040660209767622746
0.3942307692307694,0.10784313725490197,0.27108433734939763,0.10682492581602374,0.05226480836236934,0.20185614849187933,0.3727272727272726,0.19767441860465118,0.4838709677419355,0.052818287431107426
0.3653846153846154,0.392156862745098,0.22289156626506026,0.08308605341246292,0.006968641114982578,0.21113689095127608,0.28181818181818175,0.19767441860465118,0.5483870967741937,0.03161663649132927
0.24038461538461542,0.1372549019607843,0.25903614457831325,0.08605341246290801,0.10104529616724739,0.28074245939675174,0.5727272727272732,0.12790697674418605,0.5645161290322582,0.0740642601959833
0.35576923076923084,0.18627450980392157,0.18674698795180725,0.12462908011869436,0.10801393728222997,0.3805104408352668,0.3363636363636364,0.48837209302325574,0.35483870967741926,0.24048050741105767
0.29807692307692324,0.14705882352941177,0.24096385542168677,0.09198813056379823,0.1672473867595819,0.32946635730858465,0.3545454545454545,0.05813953488372098,0.5483870967741937,0.10349212067215643
0.3269230769230771,0.23529411764705882,0.28313253012048195,0.10385756676557864,0.059233449477351915,0.12993039443155452,0.28181818181818175,0.22093023255813948,0.741935483870968,0.06885395013707259
0.20192307692307698,0.14705882352941177,0.18072289156626506,0.13353115727002968,0.1916376306620209,0.37354988399071926,0.5090909090909093,0.19767441860465118,0.22580645161290325,0.18888864294232297
0.21153846153846168,0.5784313725490196,0.04216867469879519,0.1513353115727003,0.024390243902439025,0.22969837587006958,0.3545454545454545,0.1511627906976744,0.11290322580645151,0.06631115268910265
0.2500000000000001,0.16666666666666666,0.1927710843373494,0.11869436201780417,0.13588850174216027,0.38747099767981436,0.42727272727272725,0.5348837209302326,0.19354838709677402,0.11570654399833065
0.2500000000000001,0.2450980392156863,0.18674698795180725,0.11572700296735905,0.13937282229965156,0.3805104408352668,0.42727272727272725,0.5116279069767442,0.20967741935483875,0.11681182378592006
